"date","city","max_gust","average_daily_temp","average_daily_rain","weekday","period_of_year"
2021-01-20,Amsterdam,"50 km/h",7.875,0.23750000000000002,"1","3"
2021-01-21,Amsterdam,"57 km/h",7.625,0.675,"1","3"
2021-01-22,Amsterdam,"6 km/h",4.875,1.275,"1","3"
2021-01-23,Amsterdam,"6 km/h",2.0,0.775,"0","3"
2021-01-24,Amsterdam,"20 km/h",2.875,0.23750000000000002,"0","3"
2021-01-25,Amsterdam,"9 km/h",2.0,0.2125,"1","3"
2021-01-26,Amsterdam,"38 km/h",4.375,0.18750000000000003,"1","3"
2021-01-27,Amsterdam,"9 km/h",4.375,0.075,"1","3"
2021-01-28,Amsterdam,"5 km/h",5.125,1.8625,"1","3"
2021-01-29,Amsterdam,"37 km/h",7.25,0.37500000000000006,"1","3"
2021-01-30,Amsterdam,"31 km/h",2.125,0.0,"0","3"
2021-01-31,Amsterdam,"8 km/h",0.5,0.0,"0","3"
2021-02-01,Amsterdam,"24 km/h",1.125,0.0625,"1","3"
2021-02-02,Amsterdam,"8 km/h",2.5,0.675,"1","3"
2021-02-03,Amsterdam,"37 km/h",6.25,2.8125,"1","3"
2021-02-04,Amsterdam,"31 km/h",7.0,0.05,"1","3"
2021-02-05,Amsterdam,"8 km/h",6.875,0.05,"1","3"
2021-02-06,Amsterdam,"53 km/h",3.0,0.725,"0","3"
2021-02-07,Amsterdam,"53 km/h",-4.25,4.7749999999999995,"0","3"
2021-02-08,Amsterdam,"46 km/h",-7.5,0.9625,"1","3"
2021-02-09,Amsterdam,"30 km/h",-4.375,0.05,"1","3"
2021-02-10,Amsterdam,"19 km/h",-4.75,0.0125,"1","3"
2021-02-11,Amsterdam,"7 km/h",-3.25,0.0,"1","3"
2021-02-12,Amsterdam,"33 km/h",-6.375,0.0,"1","3"
2021-02-13,Amsterdam,"29 km/h",-5.625,0.0,"0","3"
2021-02-14,Amsterdam,"40 km/h",-2.5,0.0,"0","3"
2021-02-15,Amsterdam,"36 km/h",0.0,0.09999999999999999,"1","3"
2021-02-16,Amsterdam,"33 km/h",4.625,0.2375,"1","3"
2021-02-17,Amsterdam,"32 km/h",7.5,0.05,"1","3"
2021-02-18,Amsterdam,"41 km/h",7.75,0.3375,"1","3"
2021-02-19,Amsterdam,"26 km/h",5.875,0.1,"1","3"
2021-02-20,Amsterdam,"37 km/h",10.875,0.0,"0","3"
2021-02-21,Amsterdam,"32 km/h",11.375,0.0,"0","3"
2021-02-22,Amsterdam,"24 km/h",10.625,0.0,"1","3"
2021-02-23,Amsterdam,"32 km/h",11.125,0.0,"1","3"
2021-02-24,Amsterdam,"33 km/h",12.75,0.0,"1","3"
2021-02-25,Amsterdam,"24 km/h",11.125,0.15,"1","3"
2021-02-26,Amsterdam,"14 km/h",8.0,0.037500000000000006,"1","3"
2021-02-27,Amsterdam,"9 km/h",7.375,0.0,"0","3"
2021-02-28,Amsterdam,"9 km/h",8.125,0.0,"0","3"
2021-03-01,Amsterdam,"21 km/h",7.125,0.0,"1","3"
2021-03-02,Amsterdam,"8 km/h",9.75,0.0,"1","3"
2021-03-03,Amsterdam,"9 km/h",9.375,0.0,"1","3"
2021-03-04,Amsterdam,"6 km/h",5.25,0.25,"1","3"
2021-03-05,Amsterdam,"8 km/h",3.375,0.025,"1","3"
2021-03-06,Amsterdam,"9 km/h",3.625,0.0,"0","3"
2021-03-07,Amsterdam,"9 km/h",4.0,0.0125,"0","3"
2021-03-08,Amsterdam,"9 km/h",3.625,0.07500000000000001,"1","3"
2021-03-09,Amsterdam,"23 km/h",5.25,0.5125,"1","3"
2021-03-10,Amsterdam,"39 km/h",5.75,0.05,"1","3"
2021-03-11,Amsterdam,"61 km/h",8.5,0.2,"1","3"
2021-03-12,Amsterdam,"44 km/h",6.125,0.7125,"1","3"
2021-03-13,Amsterdam,"53 km/h",6.25,1.8750000000000002,"0","3"
2021-03-14,Amsterdam,"35 km/h",5.75,0.5874999999999999,"0","3"
2021-03-15,Amsterdam,"33 km/h",6.125,0.45,"1","3"
2021-03-16,Amsterdam,"25 km/h",5.625,0.037500000000000006,"1","3"
2021-03-17,Amsterdam,"27 km/h",5.375,0.5,"1","3"
2021-03-18,Amsterdam,"9 km/h",4.25,0.09999999999999999,"1","3"
2021-03-19,Amsterdam,"26 km/h",4.0,0.0,"1","3"
2021-03-20,Amsterdam,"9 km/h",4.5,0.0,"0","3"
2021-03-21,Amsterdam,"23 km/h",6.875,0.0125,"0","0"
2021-03-22,Amsterdam,"6 km/h",5.75,0.0,"1","0"
2021-03-23,Amsterdam,"9 km/h",7.125,0.0,"1","0"
2021-03-24,Amsterdam,"9 km/h",8.125,0.0125,"1","0"
2021-03-25,Amsterdam,"14 km/h",8.375,0.05,"1","0"
2021-03-26,Amsterdam,"45 km/h",8.0,0.3,"1","0"
2021-03-27,Amsterdam,"40 km/h",7.25,0.025,"0","0"
2021-03-28,Amsterdam,"37 km/h",8.625,0.0,"0","0"
2021-03-29,Amsterdam,"42 km/h",11.75,0.0,"1","0"
2021-03-30,Amsterdam,"9 km/h",14.125,0.0,"1","0"
2021-03-31,Amsterdam,"5 km/h",16.0,0.0,"1","0"
2021-04-01,Amsterdam,"26 km/h",9.75,0.0,"1","0"
2021-04-02,Amsterdam,"28 km/h",6.75,0.0,"1","0"
2021-04-03,Amsterdam,"30 km/h",8.0,0.0,"0","0"
2021-04-04,Amsterdam,"9 km/h",7.5,0.0125,"0","0"
2021-04-05,Amsterdam,"50 km/h",4.5,0.8500000000000001,"1","0"
2021-04-06,Amsterdam,"46 km/h",1.75,1.3250000000000004,"1","0"
2021-04-07,Amsterdam,"52 km/h",3.5,1.2875,"1","0"
2021-04-08,Amsterdam,"26 km/h",4.25,0.075,"1","0"
2021-04-09,Amsterdam,"4 km/h",7.0,0.0,"1","0"
2021-04-10,Amsterdam,"28 km/h",5.0,0.11249999999999999,"0","0"
2021-04-11,Amsterdam,"36 km/h",2.5,3.125,"0","0"
2021-04-12,Amsterdam,"30 km/h",4.25,0.175,"1","0"
2021-04-13,Amsterdam,"21 km/h",5.125,0.07500000000000001,"1","0"
2021-04-14,Amsterdam,"9 km/h",5.5,0.05,"1","0"
2021-04-15,Amsterdam,"8 km/h",4.875,0.05,"1","0"
2021-04-16,Amsterdam,"27 km/h",6.75,0.0,"1","0"
2021-04-17,Amsterdam,"20 km/h",7.375,0.0,"0","0"
2021-04-18,Amsterdam,"9 km/h",8.375,0.0,"0","0"
2021-04-19,Amsterdam,"16 km/h",10.125,0.0625,"1","0"
2021-04-20,Amsterdam,"9 km/h",10.125,0.0,"1","0"
2021-04-21,Amsterdam,"24 km/h",8.875,0.0,"1","0"
2021-04-22,Amsterdam,"27 km/h",6.25,0.09999999999999999,"1","0"
2021-04-23,Amsterdam,"16 km/h",8.5,0.0,"1","0"
2021-04-24,Amsterdam,"19 km/h",8.375,0.0,"0","0"
2021-04-25,Amsterdam,"21 km/h",6.625,0.0,"0","0"
2021-04-26,Amsterdam,"22 km/h",7.375,0.0,"1","0"
2021-04-27,Amsterdam,"22 km/h",8.875,0.0,"1","0"
2021-04-28,Amsterdam,"24 km/h",9.75,0.0,"1","0"
2021-04-29,Amsterdam,"27 km/h",8.375,4.1,"1","0"
2021-04-30,Amsterdam,"23 km/h",8.25,0.17500000000000002,"1","0"
2020-01-01,Athens,"41 km/h",5.875,0.2625,"1","3"
2020-01-02,Athens,"63 km/h",4.25,0.037500000000000006,"1","3"
2020-01-03,Athens,"54 km/h",6.125,0.0,"1","3"
2020-01-04,Athens,"7 km/h",9.5,0.0,"0","3"
2020-01-05,Athens,"80 km/h",7.875,0.9375,"0","3"
2020-01-06,Athens,"90 km/h",3.625,4.3,"1","3"
2020-01-07,Athens,"88 km/h",4.0,1.2499999999999996,"1","3"
2020-01-08,Athens,"39 km/h",4.5,0.0,"1","3"
2020-01-09,Athens,"31 km/h",5.375,0.0,"1","3"
2020-01-10,Athens,"7 km/h",8.375,0.0,"1","3"
2020-01-11,Athens,"9 km/h",9.25,0.0,"0","3"
2020-01-12,Athens,"22 km/h",9.125,0.0,"0","3"
2020-01-13,Athens,"14 km/h",9.375,0.0125,"1","3"
2020-01-14,Athens,"8 km/h",9.25,0.0,"1","3"
2020-01-15,Athens,"23 km/h",9.125,0.0,"1","3"
2020-01-16,Athens,"32 km/h",7.625,0.0,"1","3"
2020-01-17,Athens,"40 km/h",6.5,0.0,"1","3"
2020-01-18,Athens,"29 km/h",7.0,0.0,"0","3"
2020-01-19,Athens,"19 km/h",6.625,0.0125,"0","3"
2020-01-20,Athens,"28 km/h",5.875,0.025,"1","3"
2020-01-21,Athens,"33 km/h",4.875,0.0,"1","3"
2020-01-22,Athens,"8 km/h",8.875,0.0,"1","3"
2020-01-23,Athens,"46 km/h",7.875,0.0,"1","3"
2020-01-24,Athens,"6 km/h",8.125,0.0,"1","3"
2020-01-25,Athens,"9 km/h",9.375,0.0,"0","3"
2020-01-26,Athens,"8 km/h",10.125,0.0,"0","3"
2020-01-27,Athens,"9 km/h",11.25,0.4,"1","3"
2020-01-28,Athens,"18 km/h",11.5,0.0,"1","3"
2020-01-29,Athens,"19 km/h",12.25,0.0,"1","3"
2020-01-30,Athens,"33 km/h",12.125,0.025,"1","3"
2020-01-31,Athens,"9 km/h",11.375,0.0,"1","3"
2020-02-01,Athens,"9 km/h",13.0,0.0,"0","3"
2020-02-02,Athens,"9 km/h",13.125,0.0,"0","3"
2020-02-03,Athens,"9 km/h",13.0,0.0,"1","3"
2020-02-04,Athens,"9 km/h",13.25,0.0,"1","3"
2020-02-05,Athens,"51 km/h",12.0,0.2875,"1","3"
2020-02-06,Athens,"7 km/h",5.25,0.5,"1","3"
2020-02-07,Athens,"39 km/h",4.625,0.7625000000000001,"1","3"
2020-02-08,Athens,"40 km/h",3.5,0.1625,"0","3"
2020-02-09,Athens,"9 km/h",6.5,0.0,"0","3"
2020-02-10,Athens,"6 km/h",9.5,0.0,"1","3"
2020-02-11,Athens,"9 km/h",12.5,0.0,"1","3"
2020-02-12,Athens,"6 km/h",14.25,0.0,"1","3"
2020-02-13,Athens,"24 km/h",11.875,0.0,"1","3"
2020-02-14,Athens,"6 km/h",11.375,0.0625,"1","3"
2020-02-15,Athens,"43 km/h",10.625,1.9249999999999998,"0","3"
2020-02-16,Athens,"36 km/h",8.875,0.0,"0","3"
2020-02-17,Athens,"29 km/h",9.125,0.0,"1","3"
2020-02-18,Athens,"8 km/h",12.375,0.0,"1","3"
2020-02-19,Athens,"9 km/h",12.5,0.0,"1","3"
2020-02-20,Athens,"9 km/h",11.875,1.9375,"1","3"
2020-02-21,Athens,"35 km/h",9.25,1.825,"1","3"
2020-02-22,Athens,"38 km/h",7.625,0.3,"0","3"
2020-02-23,Athens,"9 km/h",8.5,0.0125,"0","3"
2020-02-24,Athens,"8 km/h",11.375,0.0,"1","3"
2020-02-25,Athens,"9 km/h",14.125,0.0,"1","3"
2020-02-26,Athens,"8 km/h",14.75,0.0,"1","3"
2020-02-27,Athens,"39 km/h",13.75,0.0,"1","3"
2020-02-28,Athens,"28 km/h",10.75,0.0,"1","3"
2020-02-29,Athens,"46 km/h",9.25,0.0125,"0","3"
2020-03-01,Athens,"9 km/h",10.5,0.0,"0","3"
2020-03-02,Athens,"9 km/h",13.75,0.0,"1","3"
2020-03-03,Athens,"9 km/h",14.875,0.0,"1","3"
2020-03-04,Athens,"39 km/h",13.625,0.5,"1","3"
2020-03-05,Athens,"9 km/h",12.375,0.0,"1","3"
2020-03-06,Athens,"8 km/h",12.875,0.0,"1","3"
2020-03-07,Athens,"9 km/h",14.125,0.0,"0","3"
2020-03-08,Athens,"29 km/h",15.5,0.0,"0","3"
2020-03-09,Athens,"6 km/h",11.625,2.9625,"1","3"
2020-03-10,Athens,"4 km/h",11.5,0.0,"1","3"
2020-03-11,Athens,"9 km/h",12.625,0.0125,"1","3"
2020-03-12,Athens,"27 km/h",13.875,0.0,"1","3"
2020-03-13,Athens,"9 km/h",16.125,0.0,"1","3"
2020-03-14,Athens,"9 km/h",17.5,0.0,"0","3"
2020-03-15,Athens,"9 km/h",14.75,0.0125,"0","3"
2020-03-16,Athens,"57 km/h",7.75,0.1125,"1","3"
2020-03-17,Athens,"35 km/h",8.375,0.0,"1","3"
2020-03-18,Athens,"32 km/h",10.25,0.0,"1","3"
2020-03-19,Athens,"40 km/h",9.5,0.0125,"1","3"
2020-03-20,Athens,"8 km/h",12.625,0.0,"1","3"
2020-03-21,Athens,"8 km/h",16.5,0.0,"0","0"
2020-03-22,Athens,"9 km/h",13.875,0.0,"0","0"
2020-03-23,Athens,"8 km/h",12.875,2.05,"1","0"
2020-03-24,Athens,"8 km/h",11.75,0.9624999999999999,"1","0"
2020-03-25,Athens,"51 km/h",10.75,0.0875,"1","0"
2020-03-26,Athens,"46 km/h",9.75,2.1625,"1","0"
2020-03-27,Athens,"27 km/h",9.625,3.3,"1","0"
2020-03-28,Athens,"8 km/h",11.0,0.0625,"0","0"
2020-03-29,Athens,"9 km/h",12.75,0.0875,"0","0"
2020-03-30,Athens,"6 km/h",13.875,0.0,"1","0"
2020-03-31,Athens,"24 km/h",13.5,0.0,"1","0"
2020-04-01,Athens,"9 km/h",11.625,0.0875,"1","0"
2020-04-02,Athens,"8 km/h",11.0,0.0875,"1","0"
2020-04-03,Athens,"8 km/h",10.25,0.05,"1","0"
2020-04-04,Athens,"35 km/h",11.0,1.3375,"0","0"
2020-04-05,Athens,"67 km/h",11.75,5.299999999999999,"0","0"
2020-04-06,Athens,"72 km/h",9.75,0.5374999999999999,"1","0"
2020-04-07,Athens,"87 km/h",8.625,0.2,"1","0"
2020-04-08,Athens,"71 km/h",9.5,0.0,"1","0"
2020-04-09,Athens,"44 km/h",11.125,0.0,"1","0"
2020-04-10,Athens,"30 km/h",14.375,0.0,"1","0"
2020-04-11,Athens,"21 km/h",17.375,0.0,"0","0"
2020-04-12,Athens,"27 km/h",17.0,0.0,"0","0"
2020-04-13,Athens,"9 km/h",16.625,0.0,"1","0"
2020-04-14,Athens,"9 km/h",17.5,0.0,"1","0"
2020-04-15,Athens,"59 km/h",13.625,0.0,"1","0"
2020-04-16,Athens,"39 km/h",11.875,0.0,"1","0"
2020-04-17,Athens,"7 km/h",15.375,0.0,"1","0"
2020-04-18,Athens,"9 km/h",18.375,0.0,"0","0"
2020-04-19,Athens,"9 km/h",19.125,0.0,"0","0"
2020-04-20,Athens,"9 km/h",19.0,0.0,"1","0"
2020-04-21,Athens,"29 km/h",15.75,0.0,"1","0"
2020-04-22,Athens,"34 km/h",11.5,0.0,"1","0"
2020-04-23,Athens,"37 km/h",10.75,0.0,"1","0"
2020-04-24,Athens,"36 km/h",12.5,0.0,"1","0"
2020-04-25,Athens,"9 km/h",16.5,0.0,"0","0"
2020-04-26,Athens,"8 km/h",17.25,0.0,"0","0"
2020-04-27,Athens,"8 km/h",17.5,0.0,"1","0"
2020-04-28,Athens,"7 km/h",18.0,0.0,"1","0"
2020-04-29,Athens,"9 km/h",19.25,0.0,"1","0"
2020-04-30,Athens,"8 km/h",19.125,0.0,"1","0"
2020-05-01,Athens,"8 km/h",19.25,0.0,"1","0"
2020-05-02,Athens,"21 km/h",19.25,0.0,"0","0"
2020-05-03,Athens,"8 km/h",18.75,0.1375,"0","0"
2020-05-04,Athens,"32 km/h",16.75,0.30000000000000004,"1","0"
2020-05-05,Athens,"7 km/h",17.5,0.0,"1","0"
2020-05-06,Athens,"9 km/h",19.625,0.0,"1","0"
2020-05-07,Athens,"28 km/h",15.125,0.05,"1","0"
2020-05-08,Athens,"26 km/h",16.625,0.0,"1","0"
2020-05-09,Athens,"8 km/h",19.0,0.0,"0","0"
2020-05-10,Athens,"8 km/h",20.5,0.0,"0","0"
2020-05-11,Athens,"7 km/h",21.75,0.0,"1","0"
2020-05-12,Athens,"15 km/h",23.125,0.0,"1","0"
2020-05-13,Athens,"8 km/h",25.75,0.0,"1","0"
2020-05-14,Athens,"6 km/h",26.0,0.0,"1","0"
2020-05-15,Athens,"9 km/h",27.75,0.0,"1","0"
2020-05-16,Athens,"9 km/h",30.875,0.0,"0","0"
2020-05-17,Athens,"9 km/h",31.125,0.0,"0","0"
2020-05-18,Athens,"9 km/h",30.0,0.0,"1","0"
2020-05-19,Athens,"9 km/h",27.375,0.0,"1","0"
2020-05-20,Athens,"6 km/h",25.5,0.0,"1","0"
2020-05-21,Athens,"26 km/h",22.25,0.175,"1","0"
2020-05-22,Athens,"50 km/h",18.125,0.09999999999999999,"1","0"
2020-05-23,Athens,"8 km/h",19.875,0.0,"0","0"
2020-05-24,Athens,"9 km/h",19.375,0.0,"0","0"
2020-05-25,Athens,"6 km/h",20.625,0.125,"1","0"
2020-05-26,Athens,"8 km/h",17.625,1.425,"1","0"
2020-05-27,Athens,"24 km/h",15.0,2.225,"1","0"
2020-05-28,Athens,"9 km/h",17.375,0.6875,"1","0"
2020-05-29,Athens,"9 km/h",18.625,0.1125,"1","0"
2020-05-30,Athens,"6 km/h",19.125,0.0,"0","0"
2020-05-31,Athens,"9 km/h",19.5,0.0,"0","0"
2020-06-01,Athens,"9 km/h",19.625,1.05,"1","0"
2020-06-02,Athens,"7 km/h",19.5,0.3875,"1","0"
2020-06-03,Athens,"9 km/h",20.25,0.0,"1","0"
2020-06-04,Athens,"8 km/h",21.375,0.0,"1","0"
2020-06-05,Athens,"5 km/h",21.875,0.0,"1","0"
2020-06-06,Athens,"9 km/h",22.25,0.0,"0","0"
2020-06-07,Athens,"9 km/h",22.125,0.0,"0","0"
2020-06-08,Athens,"8 km/h",24.125,0.0,"1","0"
2020-06-09,Athens,"8 km/h",24.5,0.0,"1","0"
2020-06-10,Athens,"9 km/h",25.125,0.0,"1","0"
2020-06-11,Athens,"38 km/h",23.5,0.0,"1","0"
2020-06-12,Athens,"6 km/h",23.125,0.0,"1","0"
2020-06-13,Athens,"9 km/h",23.375,0.0,"0","0"
2020-06-14,Athens,"21 km/h",25.625,0.0,"0","0"
2020-06-15,Athens,"28 km/h",26.875,0.0,"1","0"
2020-06-16,Athens,"26 km/h",25.25,0.0,"1","0"
2020-06-17,Athens,"34 km/h",24.625,0.0,"1","0"
2020-06-18,Athens,"31 km/h",25.5,0.0,"1","0"
2020-06-19,Athens,"8 km/h",27.125,0.0,"1","0"
2020-06-20,Athens,"7 km/h",27.125,0.0,"0","0"
2020-06-21,Athens,"8 km/h",25.875,0.0,"0","0"
2020-06-22,Athens,"9 km/h",24.0,2.075,"1","1"
2020-06-23,Athens,"7 km/h",23.625,1.0499999999999998,"1","1"
2020-06-24,Athens,"8 km/h",23.875,0.325,"1","1"
2020-06-25,Athens,"4 km/h",25.125,0.0,"1","1"
2020-06-26,Athens,"33 km/h",25.125,0.0,"1","1"
2020-06-27,Athens,"35 km/h",24.625,0.0,"0","1"
2020-06-28,Athens,"30 km/h",25.5,0.0,"0","1"
2020-06-29,Athens,"8 km/h",28.5,0.0,"1","1"
2020-06-30,Athens,"9 km/h",31.0,0.0,"1","1"
2020-07-01,Athens,"6 km/h",31.125,0.0,"1","1"
2020-07-02,Athens,"26 km/h",29.625,0.0,"1","1"
2020-07-03,Athens,"7 km/h",29.875,0.0,"1","1"
2020-07-04,Athens,"8 km/h",30.75,0.0,"0","1"
2020-07-05,Athens,"8 km/h",28.875,0.0,"0","1"
2020-07-06,Athens,"27 km/h",26.875,0.0,"1","1"
2020-07-07,Athens,"26 km/h",26.5,0.42500000000000004,"1","1"
2020-07-08,Athens,"29 km/h",25.5,0.0,"1","1"
2020-07-09,Athens,"35 km/h",24.625,0.0,"1","1"
2020-07-10,Athens,"36 km/h",24.625,0.0,"1","1"
2020-07-11,Athens,"31 km/h",25.125,0.0,"0","1"
2020-07-12,Athens,"30 km/h",26.875,0.0,"0","1"
2020-07-13,Athens,"36 km/h",25.75,0.0,"1","1"
2020-07-14,Athens,"32 km/h",23.5,0.0,"1","1"
2020-07-15,Athens,"8 km/h",25.25,0.0,"1","1"
2020-07-16,Athens,"8 km/h",26.125,0.0,"1","1"
2020-07-17,Athens,"9 km/h",27.0,0.0,"1","1"
2020-07-18,Athens,"9 km/h",27.5,0.0,"0","1"
2020-07-19,Athens,"9 km/h",27.125,0.0,"0","1"
2020-07-20,Athens,"9 km/h",27.75,0.0,"1","1"
2020-07-21,Athens,"8 km/h",27.5,0.0,"1","1"
2020-07-22,Athens,"41 km/h",26.75,0.0,"1","1"
2020-07-23,Athens,"44 km/h",26.5,0.0,"1","1"
2020-07-24,Athens,"34 km/h",26.875,0.0,"1","1"
2020-07-25,Athens,"8 km/h",28.75,0.0,"0","1"
2020-07-26,Athens,"9 km/h",29.125,0.0,"0","1"
2020-07-27,Athens,"8 km/h",29.25,0.0,"1","1"
2020-07-28,Athens,"30 km/h",28.375,0.0,"1","1"
2020-07-29,Athens,"36 km/h",29.375,0.0,"1","1"
2020-07-30,Athens,"38 km/h",29.5,0.0,"1","1"
2020-07-31,Athens,"32 km/h",31.0,0.0,"1","1"
2020-08-01,Athens,"8 km/h",32.125,0.0,"0","1"
2020-08-02,Athens,"30 km/h",29.25,0.25,"0","1"
2020-08-03,Athens,"28 km/h",27.375,0.0,"1","1"
2020-08-04,Athens,"8 km/h",27.75,0.0,"1","1"
2020-08-05,Athens,"9 km/h",28.375,0.0,"1","1"
2020-08-06,Athens,"8 km/h",27.625,0.0,"1","1"
2020-08-07,Athens,"8 km/h",25.75,0.475,"1","1"
2020-08-08,Athens,"9 km/h",26.25,0.325,"0","1"
2020-08-09,Athens,"50 km/h",26.125,1.2374999999999998,"0","1"
2020-08-10,Athens,"35 km/h",26.375,0.0,"1","1"
2020-08-11,Athens,"31 km/h",28.0,0.0,"1","1"
2020-08-12,Athens,"28 km/h",29.375,0.0,"1","1"
2020-08-13,Athens,"27 km/h",29.25,0.0,"1","1"
2020-08-14,Athens,"28 km/h",28.5,0.0,"1","1"
2020-08-15,Athens,"8 km/h",29.625,0.0,"0","1"
2020-08-16,Athens,"30 km/h",28.5,0.0,"0","1"
2020-08-17,Athens,"26 km/h",26.25,0.0,"1","1"
2020-08-18,Athens,"9 km/h",27.0,0.0,"1","1"
2020-08-19,Athens,"8 km/h",27.625,0.0,"1","1"
2020-08-20,Athens,"8 km/h",27.75,0.0,"1","1"
2020-08-21,Athens,"32 km/h",26.875,0.0,"1","1"
2020-08-22,Athens,"29 km/h",28.625,0.0,"0","1"
2020-08-23,Athens,"28 km/h",29.375,0.0,"0","1"
2020-08-24,Athens,"28 km/h",28.75,0.0,"1","1"
2020-08-25,Athens,"9 km/h",28.625,0.025,"1","1"
2020-08-26,Athens,"9 km/h",28.25,0.1125,"1","1"
2020-08-27,Athens,"7 km/h",29.5,0.0,"1","1"
2020-08-28,Athens,"9 km/h",29.875,0.0,"1","1"
2020-08-29,Athens,"9 km/h",30.625,0.0,"0","1"
2020-08-30,Athens,"7 km/h",30.75,0.0,"0","1"
2020-08-31,Athens,"7 km/h",31.5,0.0,"1","1"
2020-09-01,Athens,"6 km/h",31.625,0.0,"1","1"
2020-09-02,Athens,"9 km/h",29.875,0.0,"1","1"
2020-09-03,Athens,"7 km/h",29.25,0.0,"1","1"
2020-09-04,Athens,"8 km/h",27.75,0.0,"1","1"
2020-09-05,Athens,"30 km/h",25.375,0.0,"0","1"
2020-09-06,Athens,"25 km/h",26.25,0.0,"0","1"
2020-09-07,Athens,"22 km/h",27.25,0.0,"1","1"
2020-09-08,Athens,"30 km/h",27.875,0.0,"1","1"
2020-09-09,Athens,"49 km/h",26.125,0.0,"1","1"
2020-09-10,Athens,"33 km/h",25.625,0.0,"1","1"
2020-09-11,Athens,"30 km/h",24.5,0.0,"1","1"
2020-09-12,Athens,"31 km/h",23.625,0.0,"0","1"
2020-09-13,Athens,"32 km/h",24.0,0.05,"0","1"
2020-09-14,Athens,"41 km/h",24.625,0.0,"1","1"
2020-09-15,Athens,"41 km/h",24.125,0.0,"1","1"
2020-09-16,Athens,"31 km/h",23.25,0.0,"1","1"
2020-09-17,Athens,"8 km/h",24.375,0.0,"1","1"
2020-09-18,Athens,"41 km/h",23.625,1.9375000000000002,"1","1"
2020-09-19,Athens,"53 km/h",22.25,1.3374999999999997,"0","1"
2020-09-20,Athens,"41 km/h",20.125,0.0,"0","1"
2020-09-21,Athens,"34 km/h",20.625,0.0,"1","1"
2020-09-22,Athens,"7 km/h",22.5,0.0,"1","2"
2020-09-23,Athens,"7 km/h",23.875,0.0,"1","2"
2020-09-24,Athens,"8 km/h",24.75,0.05,"1","2"
2020-09-25,Athens,"9 km/h",25.625,0.0,"1","2"
2020-09-26,Athens,"9 km/h",25.5,0.07500000000000001,"0","2"
2020-09-27,Athens,"9 km/h",22.625,0.0,"0","2"
2020-09-28,Athens,"6 km/h",22.875,1.0375,"1","2"
2020-09-29,Athens,"30 km/h",22.75,0.025,"1","2"
2020-09-30,Athens,"9 km/h",21.375,0.0,"1","2"
2020-10-01,Athens,"9 km/h",20.875,0.0,"1","2"
2020-10-02,Athens,"6 km/h",22.0,0.0,"1","2"
2020-10-03,Athens,"9 km/h",24.125,0.0,"0","2"
2020-10-04,Athens,"8 km/h",25.0,0.0,"0","2"
2020-10-05,Athens,"9 km/h",26.375,0.0,"1","2"
2020-10-06,Athens,"8 km/h",28.375,0.0,"1","2"
2020-10-07,Athens,"6 km/h",27.5,0.0,"1","2"
2020-10-08,Athens,"19 km/h",23.75,0.3125,"1","2"
2020-10-09,Athens,"9 km/h",21.375,0.0,"1","2"
2020-10-10,Athens,"9 km/h",21.75,0.0,"0","2"
2020-10-11,Athens,"8 km/h",22.0,0.0,"0","2"
2020-10-12,Athens,"5 km/h",22.375,0.0,"1","2"
2020-10-13,Athens,"68 km/h",21.5,0.85,"1","2"
2020-10-14,Athens,"8 km/h",20.875,0.0,"1","2"
2020-10-15,Athens,"8 km/h",21.125,0.0,"1","2"
2020-10-16,Athens,"9 km/h",21.875,0.0,"1","2"
2020-10-17,Athens,"8 km/h",22.875,0.05,"0","2"
2020-10-18,Athens,"8 km/h",20.375,0.0,"0","2"
2020-10-19,Athens,"35 km/h",18.0,0.0,"1","2"
2020-10-20,Athens,"31 km/h",16.625,0.0,"1","2"
2020-10-21,Athens,"40 km/h",15.875,0.025,"1","2"
2020-10-22,Athens,"23 km/h",18.0,0.0,"1","2"
2020-10-23,Athens,"8 km/h",21.125,0.0,"1","2"
2020-10-24,Athens,"9 km/h",22.375,0.0,"0","2"
2020-10-25,Athens,"8 km/h",21.0,0.0,"0","2"
2020-10-26,Athens,"8 km/h",20.375,0.0,"1","2"
2020-10-27,Athens,"6 km/h",19.5,0.0,"1","2"
2020-10-28,Athens,"8 km/h",17.5,2.8874999999999997,"1","2"
2020-10-29,Athens,"7 km/h",18.0,1.1249999999999998,"1","2"
2020-10-30,Athens,"7 km/h",18.875,0.0,"1","2"
2020-10-31,Athens,"5 km/h",18.0,0.0,"0","2"
2020-11-01,Athens,"9 km/h",17.375,0.0,"0","2"
2020-11-02,Athens,"8 km/h",16.75,0.0,"1","2"
2020-11-03,Athens,"9 km/h",17.625,0.0,"1","2"
2020-11-04,Athens,"6 km/h",17.375,0.0,"1","2"
2020-11-05,Athens,"30 km/h",14.625,0.0,"1","2"
2020-11-06,Athens,"50 km/h",14.0,0.025,"1","2"
2020-11-07,Athens,"51 km/h",13.625,0.0,"0","2"
2020-11-08,Athens,"44 km/h",13.625,0.0,"0","2"
2020-11-09,Athens,"23 km/h",14.25,0.0,"1","2"
2020-11-10,Athens,"33 km/h",14.125,0.0,"1","2"
2020-11-11,Athens,"46 km/h",13.875,0.0,"1","2"
2020-11-12,Athens,"23 km/h",13.75,0.0,"1","2"
2020-11-13,Athens,"8 km/h",13.875,0.0,"1","2"
